,index,acc1,acc2,acc3,acc4,duration,utcdate
3623,534089,,,,,534089,2021-11-17
3624,534092,2;0;0,3;0;-3,2;3;2,2;0;0,534092,2021-11-17
3625,534367,,,,,534367,2021-11-17
3626,534369,4;-5;2,5;0;-3,3;2;0,2;-6;5,534369,2021-11-17
3627,534639,,,,,534639,2021-11-17
3628,534642,5;-3;0,-5;1;10,-2;15;-25,2;-1;-2,534642,2021-11-17
3629,534918,,,,,534918,2021-11-17
3630,534921,0;0;-8,5;-2;11,4;-6;11,4;-2;10,534921,2021-11-17
3631,535190,,,,,535190,2021-11-17
3632,535193,1;0;3,6;5;0,2;3;-3,0;-4;5,535193,2021-11-17
3633,535467,,,,,535467,2021-11-17
3634,535470,2;0;-2,3;-7;1,2;-4;1,4;-5;-5,535470,2021-11-17
3635,535744,,,,,535744,2021-11-17
3636,535747,5;-1;0,3;-3;3,4;-8;0,0;-3;0,535747,2021-11-17
3637,536010,,,,,536010,2021-11-17
3638,536013,5;-3;-3,2;-3;-2,4;-5;-1,6;-8;0,536013,2021-11-17
3639,536285,,,,,536285,2021-11-17
3640,536288,7;-8;0,3;-8;2,4;-12;0,5;-11;-4,536288,2021-11-17
3641,536555,,,,,536555,2021-11-17
3642,536558,2;-11;1,3;-6;-4,5;-7;-2,4;-6;1,536558,2021-11-17
3643,536829,,,,,536829,2021-11-17
3644,536837,0;-10;-1,5;-15;0,6;-7;2,3;-11;2,536837,2021-11-17
3645,537104,,,,,537104,2021-11-17
3646,537107,1;-11;6,1;-7;-3,0;-13;2,4;-10;5,537107,2021-11-17
3647,537376,,,,,537376,2021-11-17
3648,537384,4;-8;0,0;-9;3,3;-15;1,5;-11;6,537384,2021-11-17
3649,537650,,,,,537650,2021-11-17
3650,537652,6;-10;5,3;-13;-2,2;-9;-1,0;-8;5,537652,2021-11-17
3651,537925,,,,,537925,2021-11-17
3652,537933,2;-9;0,2;-13;0,1;-4;0,8;-14;0,537933,2021-11-17
3653,538207,,,,,538207,2021-11-17
3654,538209,3;-12;-5,3;-8;-1,6;-7;-3,1;-8;3,538209,2021-11-17
3655,538477,,,,,538477,2021-11-17
3656,538480,7;-8;3,8;-13;-5,5;-5;6,5;-10;8,538480,2021-11-17
3657,538750,,,,,538750,2021-11-17
3658,538754,7;-7;8,7;-13;7,9;-13;3,7;-2;6,538754,2021-11-17
3659,539026,,,,,539026,2021-11-17
3660,539029,5;-6;2,8;-8;3,5;-4;5,10;-10;5,539029,2021-11-17
3661,539295,,,,,539295,2021-11-17
3662,539298,9;-2;3,10;7;-1,8;1;0,7;1;0,539298,2021-11-17
3663,539569,,,,,539569,2021-11-17
3664,539572,11;10;-2,9;8;-1,10;5;2,9;7;8,539572,2021-11-17
3665,539851,,,,,539851,2021-11-17
3666,539854,8;6;9,13;10;12,11;11;4,11;14;4,539854,2021-11-17
3667,540121,,,,,540121,2021-11-17
3668,540124,7;10;1,10;15;5,11;15;1,11;12;8,540124,2021-11-17
3669,540401,,,,,540401,2021-11-17
3670,540404,6;21;5,9;8;1,14;10;6,7;14;2,540404,2021-11-17
3671,540672,,,,,540672,2021-11-17
3672,540674,8;15;1,7;12;1,8;12;0,3;16;8,540674,2021-11-17
3673,540946,,,,,540946,2021-11-17
3674,540955,4;16;4,6;13;3,2;19;-9,1;12;5,540955,2021-11-17
3675,541221,,,,,541221,2021-11-17
3676,541223,1;21;4,3;20;1,3;21;11,3;13;7,541223,2021-11-17
3677,541493,,,,,541493,2021-11-17
3678,541501,1;20;7,0;22;0,7;13;0,2;19;2,541501,2021-11-17
3679,541768,,,,,541768,2021-11-17
3680,541771,3;18;4,4;19;0,-3;15;3,0;19;7,541771,2021-11-17
3681,542036,,,,,542036,2021-11-17
3682,542039,0;22;4,-1;18;2,0;16;2,-2;20;4,542039,2021-11-17
3683,542320,,,,,542320,2021-11-17
3684,542323,3;19;6,-1;18;0,0;17;0,3;17;-2,542323,2021-11-17
3685,542585,,,,,542585,2021-11-17
3686,542588,3;18;0,-4;20;-1,-1;16;6,-1;19;5,542588,2021-11-17
3687,542861,,,,,542861,2021-11-17
3688,542864,-3;18;5,0;22;6,0;22;2,0;21;3,542864,2021-11-17
3689,543130,,,,,543130,2021-11-17
3690,543133,-1;21;6,-1;15;2,-1;14;3,0;13;1,543133,2021-11-17
3691,543411,,,,,543411,2021-11-17
3692,543414,0;14;0,-4;12;2,0;13;2,-1;15;0,543414,2021-11-17
3693,543687,,,,,543687,2021-11-17
3694,543690,-2;18;3,-3;15;-1,-1;13;-2,-1;15;-3,543690,2021-11-17
3695,543967,,,,,543967,2021-11-17
3696,543970,-3;16;4,-2;15;0,-2;12;-6,0;11;-1,543970,2021-11-17
3697,544231,,,,,544231,2021-11-17
3698,544234,-2;11;-3,-1;12;-19,-5;15;-10,-2;17;-2,544234,2021-11-17
3699,544505,,,,,544505,2021-11-17
3700,544508,0;13;-1,-2;17;0,-1;13;-1,-3;13;0,544508,2021-11-17
3701,544776,,,,,544776,2021-11-17
3702,544779,-4;16;0,-6;18;2,-3;12;0,-3;11;5,544779,2021-11-17
3703,545050,,,,,545050,2021-11-17
3704,545057,-4;16;-2,-8;18;3,0;13;-5,-6;12;3,545057,2021-11-17
3705,545325,,,,,545325,2021-11-17
3706,545328,0;13;-5,-3;11;-1,-6;16;-1,-5;14;-4,545328,2021-11-17
3707,545598,,,,,545598,2021-11-17
3708,545607,-4;13;0,-4;12;0,-2;15;3,-4;11;0,545607,2021-11-17
3709,545870,,,,,545870,2021-11-17
3710,545872,-3;11;5,-3;10;-4,-4;11;-3,-3;15;0,545872,2021-11-17
3711,546146,,,,,546146,2021-11-17
3712,546154,-4;10;-2,-3;9;0,-2;4;-4,-3;13;-2,546154,2021-11-17
3713,546419,,,,,546419,2021-11-17
3714,546422,-1;9;-2,-1;8;-1,-4;8;3,-3;10;6,546422,2021-11-17
3715,546689,,,,,546689,2021-11-17
3716,546692,-4;11;4,-4;8;5,-1;7;0,-3;6;5,546692,2021-11-17
3717,546966,,,,,546966,2021-11-17
3718,546969,-2;7;1,-5;9;-3,-3;5;1,-2;4;0,546969,2021-11-17
3719,547236,,,,,547236,2021-11-17
3720,547238,-2;7;0,-6;6;1,-2;9;-4,-4;6;-4,547238,2021-11-17
3721,547636,,,,,547636,2021-11-17
3722,547639,-1;11;0,-2;13;0,-2;14;-2,0;12;-4,547639,2021-11-17
3723,547904,,,,,547904,2021-11-17
3724,547907,-5;14;-3,-3;12;-2,-2;10;-3,-2;10;-5,547907,2021-11-17
3725,548178,,,,,548178,2021-11-17
3726,548180,-2;14;0,-2;12;-4,-3;10;-4,-5;12;-1,548180,2021-11-17
3727,548447,,,,,548447,2021-11-17
3728,548450,-6;15;-5,-3;9;-2,-2;11;-4,-3;10;4,548450,2021-11-17
3729,548723,,,,,548723,2021-11-17
3730,548726,-1;14;0,-2;11;-2,-7;20;0,-4;9;-4,548726,2021-11-17
3731,548992,,,,,548992,2021-11-17
3732,548995,-2;14;0,-2;12;0,-1;18;-1,0;19;-2,548995,2021-11-17
3733,549273,,,,,549273,2021-11-17
3734,549275,0;19;-1,-1;17;0,-3;18;2,0;18;2,549275,2021-11-17
3735,549555,,,,,549555,2021-11-17
3736,549558,0;20;0,1;18;-4,0;18;1,-1;21;0,549558,2021-11-17
3737,549825,,,,,549825,2021-11-17
3738,549832,1;20;-7,5;15;-6,7;17;0,4;21;-1,549832,2021-11-17
3739,550105,,,,,550105,2021-11-17
3740,550108,3;18;0,4;16;-2,2;17;4,5;20;5,550108,2021-11-17
3741,550378,,,,,550378,2021-11-17
3742,550386,9;17;-1,9;19;0,7;14;1,5;17;7,550386,2021-11-17
3743,550649,,,,,550649,2021-11-17
3744,550652,10;19;1,5;16;1,10;15;0,10;11;0,550652,2021-11-17
3745,550919,,,,,550919,2021-11-17
3746,550927,12;13;-1,12;12;3,9;8;1,10;9;3,550927,2021-11-17
3747,551195,,,,,551195,2021-11-17
3748,551198,9;12;4,7;14;3,8;10;0,11;16;4,551198,2021-11-17
3749,551470,,,,,551470,2021-11-17
3750,551473,8;13;9,11;11;8,8;12;9,5;14;7,551473,2021-11-17
3751,551745,,,,,551745,2021-11-17
3752,551748,5;12;0,5;11;3,6;15;1,4;9;-1,551748,2021-11-17
3753,552018,,,,,552018,2021-11-17
3754,552022,2;14;6,5;5;4,7;11;-3,0;8;2,552022,2021-11-17
3755,552296,,,,,552296,2021-11-17
3756,552299,1;10;5,1;10;5,4;7;2,6;6;1,552299,2021-11-17
3757,552569,,,,,552569,2021-11-17
3758,552572,1;9;3,2;10;-2,5;9;3,5;6;-5,552572,2021-11-17
3759,552851,,,,,552851,2021-11-17
3760,552854,3;8;2,3;6;4,2;6;1,1;7;-3,552854,2021-11-17
3761,553136,,,,,553136,2021-11-17
3762,553139,0;9;-1,2;7;-6,1;10;-4,0;12;2,553139,2021-11-17
3763,553409,,,,,553409,2021-11-17
3764,553416,2;7;3,0;8;8,3;9;-5,0;6;2,553416,2021-11-17
3765,553684,,,,,553684,2021-11-17
3766,553688,5;8;-3,0;3;3,1;7;1,-1;5;3,553688,2021-11-17
3767,553956,,,,,553956,2021-11-17
3768,553964,1;4;0,1;4;0,0;4;-4,0;7;4,553964,2021-11-17
3769,554235,,,,,554235,2021-11-17
3770,554238,2;3;0,1;1;9,3;0;7,2;2;-4,554238,2021-11-17
3771,554510,,,,,554510,2021-11-17
3772,554513,2;4;1,2;3;-7,3;3;1,2;6;6,554513,2021-11-17
3773,554784,,,,,554784,2021-11-17
3774,554787,3;2;4,1;3;5,2;1;0,2;0;5,554787,2021-11-17
3775,555057,,,,,555057,2021-11-17
3776,555060,3;1;-7,5;3;-2,2;-1;-4,1;-2;-3,555060,2021-11-17
3777,555330,,,,,555330,2021-11-17
3778,555332,2;0;-9,1;3;4,2;-2;-11,0;0;5,555332,2021-11-17
3779,555598,,,,,555598,2021-11-17
3780,555601,0;4;8,-1;2;-5,2;-2;-4,0;0;0,555601,2021-11-17
3781,555876,,,,,555876,2021-11-17
3782,555879,1;0;3,1;4;1,1;2;-4,0;4;-5,555879,2021-11-17
3783,556148,,,,,556148,2021-11-17
3784,556151,0;5;4,3;2;0,2;1;0,6;-2;1,556151,2021-11-17
3785,556430,,,,,556430,2021-11-17
3786,556433,1;2;0,0;2;-3,1;0;-4,1;0;-5,556433,2021-11-17
3787,556700,,,,,556700,2021-11-17
3788,556702,3;0;0,5;0;0,6;-3;-1,0;0;-1,556702,2021-11-17
3789,556968,,,,,556968,2021-11-17
3790,556976,5;0;-3,4;1;2,0;1;-5,1;1;0,556976,2021-11-17
3791,557238,,,,,557238,2021-11-17
3792,557241,3;0;-4,5;-1;1,3;-3;0,5;-6;1,557241,2021-11-17
3793,557512,,,,,557512,2021-11-17
3794,557521,4;-3;1,6;-4;2,9;1;2,5;-2;4,557521,2021-11-17
3795,557788,,,,,557788,2021-11-17
3796,557791,7;-1;5,9;-1;0,7;2;3,8;0;0,557791,2021-11-17
3797,558058,,,,,558058,2021-11-17
3798,558060,10;-2;5,9;-1;0,8;0;0,8;1;3,558060,2021-11-17
3799,558334,,,,,558334,2021-11-17
3800,558338,11;2;-5,6;2;1,9;0;1,9;3;5,558338,2021-11-17
3801,558609,,,,,558609,2021-11-17
3802,558611,7;-3;7,9;-1;8,7;-2;-1,0;9;-2,558611,2021-11-17
3803,558884,,,,,558884,2021-11-17
3804,558887,13;2;-1,9;0;1,8;-1;-1,12;-6;-2,558887,2021-11-17
3805,559152,,,,,559152,2021-11-17
3806,559155,11;-4;0,10;-6;3,11;-2;5,13;1;4,559155,2021-11-17
3807,559435,,,,,559435,2021-11-17
3808,559438,9;0;6,11;-3;6,13;-4;-1,11;0;-3,559438,2021-11-17
3809,559703,,,,,559703,2021-11-17
3810,559706,7;2;-2,9;-6;-7,7;-1;7,8;-5;7,559706,2021-11-17
3811,559977,,,,,559977,2021-11-17
3812,559980,10;-3;2,12;-1;2,9;-1;2,14;0;2,559980,2021-11-17
3813,560246,,,,,560246,2021-11-17
3814,560249,10;-7;2,11;-7;0,11;-4;5,14;0;2,560249,2021-11-17
3815,560519,,,,,560519,2021-11-17
3816,560526,12;-5;3,12;-2;2,12;0;0,13;0;-2,560526,2021-11-17
3817,560791,,,,,560791,2021-11-17
3818,560793,13;-8;1,15;-3;5,12;0;3,13;0;1,560793,2021-11-17
3819,561060,,,,,561060,2021-11-17
3820,561069,9;-1;4,14;-1;1,10;-4;0,8;-7;5,561069,2021-11-17
3821,561341,,,,,561341,2021-11-17
3822,561344,9;-3;2,6;-1;3,6;0;3,5;-4;1,561344,2021-11-17
3823,561617,,,,,561617,2021-11-17
3824,561625,3;-1;3,6;-5;3,4;-9;-1,1;-2;0,561625,2021-11-17
3825,561888,,,,,561888,2021-11-17
3826,561890,4;-7;1,2;-7;3,2;-3;1,3;-2;5,561890,2021-11-17
3827,562154,,,,,562154,2021-11-17
3828,562157,7;-5;5,3;0;4,7;-3;2,7;-8;-5,562157,2021-11-17
3829,562430,,,,,562430,2021-11-17
3830,562434,5;-5;-6,7;-8;-4,4;-6;1,5;-9;1,562434,2021-11-17
3831,562705,,,,,562705,2021-11-17
3832,562708,6;-6;-1,6;-8;4,7;-7;3,6;-10;5,562708,2021-11-17
3833,562989,,,,,562989,2021-11-17
3834,562992,5;-3;2,1;-4;2,3;-5;3,8;-12;6,562992,2021-11-17
3835,563257,,,,,563257,2021-11-17
3836,563259,1;-8;7,1;-5;3,1;-6;1,2;-7;3,563259,2021-11-17
3837,563537,,,,,563537,2021-11-17
3838,563539,6;-4;1,0;-5;0,1;-5;1,0;-4;1,563539,2021-11-17
3839,563819,,,,,563819,2021-11-17
3840,563822,6;-1;-5,3;-2;4,5;-2;3,4;-3;0,563822,2021-11-17
3841,564096,,,,,564096,2021-11-17
3842,564103,2;-2;2,1;-2;-1,2;-5;0,2;0;6,564103,2021-11-17
3843,564369,,,,,564369,2021-11-17
3844,564372,1;-5;2,2;-4;4,4;-6;3,1;-1;7,564372,2021-11-17
3845,564644,,,,,564644,2021-11-17
3846,564653,4;-1;-4,3;0;1,3;0;0,0;0;2,564653,2021-11-17
3847,564920,,,,,564920,2021-11-17
3848,564923,4;0;0,2;-1;4,2;-1;8,0;0;-1,564923,2021-11-17
3849,565190,,,,,565190,2021-11-17
3850,565198,3;-3;0,1;4;0,1;1;-7,4;-4;0,565198,2021-11-17
3851,565468,,,,,565468,2021-11-17
3852,565470,2;1;-5,0;2;5,2;-1;5,3;-2;-3,565470,2021-11-17
3853,565734,,,,,565734,2021-11-17
3854,565737,5;0;-9,3;0;-4,4;0;2,0;-6;2,565737,2021-11-17
3855,566147,,,,,566147,2021-11-17
3856,566149,3;0;-4,0;0;1,5;-7;2,1;1;5,566149,2021-11-17
3857,566427,,,,,566427,2021-11-17
3858,566430,1;-2;-9,-2;-1;-19,0;-7;-5,0;-7;5,566430,2021-11-17
3859,566705,,,,,566705,2021-11-17
3860,566707,5;-4;4,3;-6;17,0;-9;21,-2;-9;24,566707,2021-11-17
3861,566972,,,,,566972,2021-11-17
3862,566975,-2;-4;6,0;-14;11,6;9;-6,2;-2;3,566975,2021-11-17
3863,567254,,,,,567254,2021-11-17
3864,567257,1;-1;-3,0;-6;4,0;-3;-2,0;-5;5,567257,2021-11-17
3865,567524,,,,,567524,2021-11-17
3866,567527,0;-8;2,-1;0;2,-1;-2;5,0;-15;10,567527,2021-11-17
3867,567802,,,,,567802,2021-11-17
3868,567805,7;-9;8,0;-10;6,1;-8;4,0;-9;-4,567805,2021-11-17
3869,568070,,,,,568070,2021-11-17
3870,568072,-1;-12;0,4;-7;-3,1;-18;4,-2;-9;2,568072,2021-11-17
3871,568336,,,,,568336,2021-11-17
3872,568486,0;-17;-7,0;-5;-15,0;-9;-6,0;-5;-3,568486,2021-11-17
3873,568750,,,,,568750,2021-11-17
3874,568752,0;-8;3,0;-4;-2,-1;-9;-6,0;-17;-9,568752,2021-11-17
3875,569024,,,,,569024,2021-11-17
3876,569032,1;-11;-6,2;-15;-10,-1;-9;1,-3;-9;-4,569032,2021-11-17
3877,569299,,,,,569299,2021-11-17
3878,569303,-2;-5;-3,3;-11;4,-4;-11;4,2;-10;1,569303,2021-11-17
3879,569569,,,,,569569,2021-11-17
3880,569578,-6;-8;14,0;-3;-2,-6;-11;-3,9;-5;9,569578,2021-11-17
3881,569850,,,,,569850,2021-11-17
3882,569852,-4;3;-2,2;-3;-8,16;0;11,1;-10;10,569852,2021-11-17
3883,570125,,,,,570125,2021-11-17
3884,570128,1;-4;9,8;-4;5,0;-1;-8,0;-2;-8,570128,2021-11-17
3885,570400,,,,,570400,2021-11-17
3886,570403,-1;0;-5,2;4;-8,3;4;-14,2;5;-9,570403,2021-11-17
3887,570670,,,,,570670,2021-11-17
3888,570673,6;0;2,7;0;3,1;5;8,3;2;10,570673,2021-11-17
3889,570945,,,,,570945,2021-11-17
3890,570948,5;3;2,-1;5;0,6;0;2,8;2;-3,570948,2021-11-17
3891,571218,,,,,571218,2021-11-17
3892,571220,9;7;3,7;3;2,10;3;5,8;2;1,571220,2021-11-17
3893,571489,,,,,571489,2021-11-17
3894,571492,8;5;0,8;5;-2,10;4;3,4;0;1,571492,2021-11-17
3895,571758,,,,,571758,2021-11-17
3896,571761,14;7;-5,6;6;-1,15;13;2,4;10;3,571761,2021-11-17
3897,572033,,,,,572033,2021-11-17
3898,572036,11;5;-3,8;3;1,10;8;5,8;5;-2,572036,2021-11-17
3899,572304,,,,,572304,2021-11-17
3900,572307,11;7;-3,5;1;-3,11;4;0,6;5;-5,572307,2021-11-17
3901,572575,,,,,572575,2021-11-17
3902,572582,7;5;-1,3;5;-6,9;9;2,6;12;1,572582,2021-11-17
3903,572847,,,,,572847,2021-11-17
3904,572850,14;4;3,8;6;4,10;6;6,7;10;3,572850,2021-11-17
3905,573124,,,,,573124,2021-11-17
3906,573132,12;11;5,9;13;1,13;8;0,7;16;-1,573132,2021-11-17
3907,573404,,,,,573404,2021-11-17
3908,573407,15;14;-1,7;12;0,13;13;7,12;12;1,573407,2021-11-17
3909,573676,,,,,573676,2021-11-17
3910,573683,9;11;-1,12;11;0,10;10;1,14;9;0,573683,2021-11-17
3911,573948,,,,,573948,2021-11-17
3912,573950,11;7;-1,8;6;0,8;6;0,8;14;3,573950,2021-11-17
3913,574226,,,,,574226,2021-11-17
3914,574229,4;16;7,7;14;7,6;14;4,0;17;3,574229,2021-11-17
3915,574499,,,,,574499,2021-11-17
3916,574501,4;15;1,5;19;3,6;13;-1,6;13;-1,574501,2021-11-17
3917,574767,,,,,574767,2021-11-17
3918,574770,7;20;-9,5;19;-14,9;19;-2,10;18;0,574770,2021-11-17
3919,575043,,,,,575043,2021-11-17
3920,575046,12;5;5,14;-2;0,10;17;2,8;4;-4,575046,2021-11-17
3921,575318,,,,,575318,2021-11-17
3922,575321,6;7;2,7;12;1,9;10;1,6;14;5,575321,2021-11-17
3923,575593,,,,,575593,2021-11-17
3924,575595,8;11;2,7;13;-1,7;6;2,4;14;2,575595,2021-11-17
3925,575857,,,,,575857,2021-11-17
3926,575859,9;9;5,6;13;0,3;9;0,7;6;-3,575859,2021-11-17
3927,576136,,,,,576136,2021-11-17
3928,576139,7;9;-4,7;9;-7,7;8;-4,5;5;-4,576139,2021-11-17
3929,576407,,,,,576407,2021-11-17
3930,576410,9;7;-1,4;1;0,11;4;6,8;5;0,576410,2021-11-17
3931,576681,,,,,576681,2021-11-17
3932,576691,6;6;4,6;8;0,6;8;3,7;7;1,576691,2021-11-17
3933,576957,,,,,576957,2021-11-17
3934,576960,6;3;3,3;8;8,6;7;4,5;7;0,576960,2021-11-17
3935,577234,,,,,577234,2021-11-17
3936,577243,5;4;3,6;2;9,8;6;6,3;8;8,577243,2021-11-17
3937,577508,,,,,577508,2021-11-17
3938,577511,3;10;6,5;6;4,6;9;3,3;1;3,577511,2021-11-17
3939,577782,,,,,577782,2021-11-17
3940,577785,0;3;-11,3;11;-10,0;8;-5,3;7;0,577785,2021-11-17
3941,578058,,,,,578058,2021-11-17
3942,578061,5;9;3,3;10;-1,5;0;-5,5;0;-1,578061,2021-11-17
3943,578335,,,,,578335,2021-11-17
3944,578337,1;10;-1,5;8;2,5;7;0,4;6;2,578337,2021-11-17
3945,578609,,,,,578609,2021-11-17
3946,578612,6;4;-1,6;5;1,4;12;2,3;5;-2,578612,2021-11-17
3947,578884,,,,,578884,2021-11-17
3948,578886,4;2;-4,6;4;0,5;-2;-1,7;2;3,578886,2021-11-17
3949,579163,,,,,579163,2021-11-17
3950,579166,2;7;0,3;8;5,4;8;9,3;5;6,579166,2021-11-17
3951,579435,,,,,579435,2021-11-17
3952,579437,5;8;-6,4;13;-10,3;10;-8,6;10;-5,579437,2021-11-17
3953,579709,,,,,579709,2021-11-17
3954,579717,8;10;-10,9;8;2,5;9;-1,4;11;4,579717,2021-11-17
3955,579985,,,,,579985,2021-11-17
3956,579988,5;12;1,2;6;1,4;7;6,5;-5;0,579988,2021-11-17
3957,580260,,,,,580260,2021-11-17
3958,580270,5;4;-1,7;7;-2,5;0;2,8;3;7,580270,2021-11-17
3959,580536,,,,,580536,2021-11-17
3960,580539,7;2;7,1;6;2,3;7;0,5;3;-1,580539,2021-11-17
3961,580806,,,,,580806,2021-11-17
3962,580813,6;8;0,8;9;-7,11;9;10,3;16;14,580813,2021-11-17
3963,581074,,,,,581074,2021-11-17
3964,581078,3;8;-13,5;17;9,-5;4;2,2;14;-16,581078,2021-11-17
3965,581350,,,,,581350,2021-11-17
3966,581353,5;3;1,0;0;-6,5;6;-4,-1;4;-9,581353,2021-11-17
3967,581624,,,,,581624,2021-11-17
3968,581627,6;1;-5,9;11;0,13;26;-4,0;-5;-3,581627,2021-11-17
3969,581900,,,,,581900,2021-11-17
3970,581903,-15;8;0,7;-8;11,6;3;17,6;7;13,581903,2021-11-17
3971,582181,,,,,582181,2021-11-17
3972,582184,-2;12;3,4;5;2,0;1;0,0;6;4,582184,2021-11-17
3973,582451,,,,,582451,2021-11-17
3974,582454,7;2;4,2;6;8,6;3;8,5;0;9,582454,2021-11-17
3975,582731,,,,,582731,2021-11-17
3976,582734,3;0;3,2;3;1,2;-2;-1,4;6;-6,582734,2021-11-17
3977,583001,,,,,583001,2021-11-17
3978,583004,2;4;3,3;3;-2,-3;9;7,5;5;5,583004,2021-11-17
3979,583276,,,,,583276,2021-11-17
3980,583283,0;5;8,1;5;4,3;10;0,4;12;-4,583283,2021-11-17
3981,583552,,,,,583552,2021-11-17
3982,583555,6;14;0,3;15;3,3;8;-2,2;8;-3,583555,2021-11-17
3983,583827,,,,,583827,2021-11-17
3984,583835,5;21;-6,2;13;0,1;10;2,4;10;-6,583835,2021-11-17
3985,584102,,,,,584102,2021-11-17
3986,584105,3;13;1,0;9;-1,2;12;1,1;13;1,584105,2021-11-17
3987,584371,,,,,584371,2021-11-17
3988,584378,2;10;3,0;7;5,0;9;5,1;11;1,584378,2021-11-17
3989,584645,,,,,584645,2021-11-17
3990,584648,0;10;5,0;5;0,2;10;1,-1;9;0,584648,2021-11-17
3991,584922,,,,,584922,2021-11-17
3992,584925,0;7;1,0;5;4,2;9;9,0;5;5,584925,2021-11-17
3993,585197,,,,,585197,2021-11-17
3994,585199,-1;8;7,0;10;4,-3;11;6,-1;10;1,585199,2021-11-17
3995,585465,,,,,585465,2021-11-17
3996,585468,-2;10;2,-3;13;4,-2;18;-1,-1;4;-10,585468,2021-11-17
3997,585875,,,,,585875,2021-11-17
3998,585877,-1;4;-1,0;0;0,1;11;2,0;8;0,585877,2021-11-17
3999,586141,,,,,586141,2021-11-17
4000,586144,-1;14;1,-1;11;-2,0;11;0,0;11;-1,586144,2021-11-17
4001,586417,,,,,586417,2021-11-17
4002,586419,0;12;0,-1;9;0,-2;7;1,-3;2;0,586419,2021-11-17
4003,586687,,,,,586687,2021-11-17
4004,586689,-8;9;1,-7;12;-1,-6;6;-1,-5;5;4,586689,2021-11-17
4005,586959,,,,,586959,2021-11-17
4006,586961,-3;6;10,0;10;5,0;8;0,-6;11;5,586961,2021-11-17
4007,587225,,,,,587225,2021-11-17
4008,587228,-6;14;-5,-6;12;0,-9;15;1,-4;15;5,587228,2021-11-17
4009,587496,,,,,587496,2021-11-17
4010,587504,-5;2;-2,-4;7;0,-5;10;-3,-6;10;-1,587504,2021-11-17
4011,587768,,,,,587768,2021-11-17
4012,587771,-6;9;4,-3;11;-2,-7;12;-6,-4;9;2,587771,2021-11-17
4013,588045,,,,,588045,2021-11-17
4014,588052,-3;4;1,-5;1;3,-2;5;2,0;5;5,588052,2021-11-17
4015,588318,,,,,588318,2021-11-17
4016,588321,-6;11;2,-7;10;-2,-9;11;4,-9;7;8,588321,2021-11-17
4017,588588,,,,,588588,2021-11-17
4018,588596,-2;6;-3,-3;6;4,-3;5;10,-3;4;5,588596,2021-11-17
4019,588866,,,,,588866,2021-11-17
4020,588869,-5;9;8,-3;4;6,-4;6;6,0;1;0,588869,2021-11-17
4021,589133,,,,,589133,2021-11-17
4022,589136,-4;8;2,-3;6;9,0;9;0,-4;8;7,589136,2021-11-17
4023,589420,,,,,589420,2021-11-17
4024,589423,0;12;1,-3;11;6,0;12;-5,-2;11;0,589423,2021-11-17
4025,589689,,,,,589689,2021-11-17
4026,589692,-3;8;1,-1;12;0,-1;14;9,0;12;3,589692,2021-11-17
4027,589967,,,,,589967,2021-11-17
4028,589970,-2;12;9,-2;12;11,1;7;3,1;8;1,589970,2021-11-17
4029,590233,,,,,590233,2021-11-17
4030,590236,-2;15;3,0;8;0,-1;9;4,0;7;1,590236,2021-11-17
4031,590513,,,,,590513,2021-11-17
4032,590516,2;9;0,0;7;-1,1;6;-1,3;10;-2,590516,2021-11-17
4033,590783,,,,,590783,2021-11-17
4034,590786,2;6;2,0;7;1,0;4;2,3;12;7,590786,2021-11-17
4035,591060,,,,,591060,2021-11-17
4036,591063,0;5;-1,2;6;-1,0;5;-3,1;3;-5,591063,2021-11-17
4037,591328,,,,,591328,2021-11-17
4038,591330,-2;7;-6,-4;6;-9,-2;6;-5,0;9;-6,591330,2021-11-17
4039,591597,,,,,591597,2021-11-17
4040,591605,0;9;-4,1;9;-8,0;6;0,0;10;-1,591605,2021-11-17
4041,591875,,,,,591875,2021-11-17
4042,591878,1;7;-3,1;0;-3,0;5;-5,-1;4;-8,591878,2021-11-17
4043,592147,,,,,592147,2021-11-17
4044,592156,2;4;-6,4;7;-10,2;6;-9,0;6;0,592156,2021-11-17
4045,592423,,,,,592423,2021-11-17
4046,592427,0;6;-1,2;11;-5,-1;5;-3,0;12;-6,592427,2021-11-17
4047,592696,,,,,592696,2021-11-17
4048,592698,1;8;-3,-1;7;-2,1;6;-4,3;4;-6,592698,2021-11-17
4049,592968,,,,,592968,2021-11-17
4050,592971,0;5;-9,0;4;-4,3;3;-8,1;-1;2,592971,2021-11-17
4051,593236,,,,,593236,2021-11-17
4052,593240,2;1;-5,0;1;-1,-1;-2;0,0;1;-3,593240,2021-11-17
4053,593523,,,,,593523,2021-11-17
4054,593526,3;-3;-6,0;-3;-7,0;0;-2,1;1;-4,593526,2021-11-17
4055,593798,,,,,593798,2021-11-17
4056,593801,0;0;-3,3;0;0,0;-2;0,0;-1;-9,593801,2021-11-17
4057,594080,,,,,594080,2021-11-17
4058,594083,4;-1;-2,0;0;-7,0;2;-5,1;-4;-8,594083,2021-11-17
4059,594351,,,,,594351,2021-11-17
4060,594353,0;0;-9,5;-6;-10,6;-4;-8,0;-2;-7,594353,2021-11-17
4061,594631,,,,,594631,2021-11-17
4062,594634,0;1;0,2;3;-5,0;0;-1,-3;2;-1,594634,2021-11-17
4063,594897,,,,,594897,2021-11-17
